Agency,GFS,Amount,Payment Date
E0586075,212,66207926,2020-11-10
E0586075,214,84722843,2020-11-10
E0586075,21572,77027,2020-11-10
E0586075,217,20355052,2020-11-10
E0586075,214729,76391862,2020-11-10
E0586075,21433,80927150,2020-11-10
E0586075,21820,42729820,2020-11-10
E0586075,218,64868736,2020-11-10
E0586075,215727,67082252,2020-11-10
E0307187,21186,45470356,2020-11-10
E0307187,215136,60833632,2020-11-10
E0307187,21872,18417640,2020-11-10
E0307187,21200,105486,2020-11-10
E0307187,21709,643264,2020-11-10
E0307187,21434,94698689,2020-11-10
E0307187,214357,24924946,2020-11-10
E0307187,211,8843146,2020-11-10
E0307187,21515,33384137,2020-11-10
E0307187,21855,95239246,2020-11-10
E0307187,217028,44288477,2020-11-10
E0307187,21638,73462949,2020-11-10
E0307187,21448,88438500,2020-11-10
E0307187,216862,70203817,2020-11-10
E0307187,213,31979904,2020-11-10
E0307187,218926,33851229,2020-11-10
E0307187,216419,72921970,2020-11-10
E0307187,21572,61354037,2020-11-10
E0109833,214,52259586,2020-11-10
E0109833,219351,83799674,2020-11-10
E0109833,211,32834583,2020-11-10
E0109833,218,92090999,2020-11-10
E0109833,21903,28107354,2020-11-10
E0109833,212,3320440,2020-11-10
E0109833,21752,30122163,2020-11-10
E0109833,21305,63753515,2020-11-10
E0109833,214695,27227542,2020-11-10
E0109833,21855,91029487,2020-11-10
E0109833,215136,70481880,2020-11-10
E0109833,216419,31299258,2020-11-10
E0109833,213183,96492360,2020-11-10
E0109833,21572,8752030,2020-11-10
E0109833,215124,43961864,2020-11-10
E0109833,21448,28206156,2020-11-10
E0337037,21305,65259574,2020-11-10
E0337037,215,89637376,2020-11-10
E0337037,219,87988751,2020-11-10
E0337037,212,86539118,2020-11-10
E0337037,21855,93641318,2020-11-10
E0171808,211,28613104,2020-11-10
E0171808,214357,87027798,2020-11-10
E0171808,214729,8233522,2020-11-10
E0171808,217028,79319512,2020-11-10
E0171808,21186,38540613,2020-11-10
E0171808,217,9587626,2020-11-10
E0171808,215124,96650342,2020-11-10
E0171808,211,18617631,2020-11-10
E0171808,212,50772525,2020-11-10
E0171808,21709,39194071,2020-11-10
E0171808,214742,87630068,2020-11-10
E0171808,21446,94428295,2020-11-10
E0171808,218926,72953859,2020-11-10
E0373479,218,71720871,2020-11-10
E0373479,216919,93352711,2020-11-10
E0373479,211,9124020,2020-11-10
E0373479,21305,72381588,2020-11-10
E0373479,21572,72878451,2020-11-10
E0863254,218,7910072,2020-11-10
E0863254,214,536553,2020-11-10
E0863254,21932,10821725,2020-11-10
E0863254,21393,29641614,2020-11-10
E0863254,218,33866073,2020-11-10
E0863254,21799,13637526,2020-11-10
E0835112,218,2046305,2020-11-16
E0835112,217604,84928038,2020-11-16
E0835112,213,41949698,2020-11-16
E0835112,219578,61504701,2020-11-16
E0835112,212652,89338290,2020-11-16
E0835112,214,24822658,2020-11-16
E0835112,21752,79374045,2020-11-16
E0835112,219,89537808,2020-11-16
E0835112,21220,19874929,2020-11-16
E0835112,211526,40937650,2020-11-16
E0835112,21799,79491087,2020-11-16
E0835112,214695,64015822,2020-11-16
E0835112,21119,61257999,2020-11-16
E0505028,21186,93428266,2020-11-16
E0505028,217,78530028,2020-11-16
E0505028,21665,78305977,2020-11-16
E0505028,21932,88743604,2020-11-16
E0505028,219,79812971,2020-11-16
E0505028,212,51570676,2020-11-16
E0505028,21582,2541437,2020-11-16
E0505028,217028,12648661,2020-11-16
E0505028,219,49108445,2020-11-16
E0505028,21186,53579545,2020-11-16
E0505028,216134,14369002,2020-11-16
E0505028,216037,34526644,2020-11-16
E0505028,215136,72088397,2020-11-16
E0505028,21119,46660517,2020-11-16
E0505028,212,3319450,2020-11-16
E0505028,213,82581485,2020-11-16
E0982709,21872,38901617,2020-11-16
E0982709,218,88811040,2020-11-16
E0982709,212,39542361,2020-11-16
E0982709,214357,75135988,2020-11-16
E0982709,21119,50951597,2020-11-16
E0982709,219,39324546,2020-11-16
E0982709,216,48675909,2020-11-16
E0982709,212652,48281429,2020-11-16
E0982709,217028,68768208,2020-11-16
E0982709,21989,86219798,2020-11-16
E0982709,211,88261339,2020-11-16
E0982709,21200,43780119,2020-11-16
E0982709,21143,10702151,2020-11-16
E0982709,213,332601,2020-11-16
E0982709,21638,38522292,2020-11-16
E0982709,213183,43431674,2020-11-16
E0982709,21208,49211056,2020-11-16
E0982709,21143,89669164,2020-11-16
E0586075,21393,38064235,2020-11-16
E0586075,214312,62174231,2020-11-16
E0586075,216919,38437959,2020-11-16
E0586075,21220,95310783,2020-11-16
E0586075,214742,98694576,2020-11-16
E0586075,216668,25160078,2020-11-16
E0586075,217719,44402497,2020-11-16
E0586075,212,31558825,2020-11-16
E0586075,21665,5012878,2020-11-16
E0586075,215727,50850356,2020-11-16
E0586075,21108,59088017,2020-11-16
E0586075,211,30602431,2020-11-16
E0586075,218,55569699,2020-11-16
E0586075,215920,50002500,2020-11-16
E0586075,214946,43385160,2020-11-16
E0586075,215136,2601049,2020-11-16
E0586075,216862,14955025,2020-11-16
E0586075,21980,61220785,2020-11-16
E0586075,215,93126451,2020-11-16
E0307187,217,14737346,2020-11-16
E0307187,211526,18594558,2020-11-16
E0307187,21572,68540939,2020-11-16
E0307187,21143,60549979,2020-11-16
E0307187,214946,13276191,2020-11-16
E0307187,21932,58664229,2020-11-16
E0307187,21143,68134509,2020-11-16
E0307187,215124,60393013,2020-11-16
E0307187,214312,53819326,2020-11-16
E0307187,216668,97038107,2020-11-16
E0307187,212,93283390,2020-11-16
E0307187,218,88669002,2020-11-16
E0307187,216,12528014,2020-11-16
E0307187,21799,22498331,2020-11-16
E0307187,217973,92111214,2020-11-16
E0307187,21980,39849659,2020-11-16
E0307187,217,1586081,2020-11-16
E0307187,21220,10271425,2020-11-16
E0307187,213183,14548493,2020-11-16
E0109833,216,48435535,2020-11-16
E0109833,215136,41273377,2020-11-16
E0109833,214357,59131151,2020-11-16
E0109833,21572,68948441,2020-11-16
E0109833,21186,90538734,2020-11-16
E0109833,21393,45500880,2020-11-16
E0337037,219388,85738654,2020-11-16
E0337037,217973,40849342,2020-11-16
E0337037,216,11643353,2020-11-16
E0337037,216037,86147690,2020-11-16
E0337037,218,91355280,2020-11-16
E0337037,21434,66889112,2020-11-16
E0337037,218,37702076,2020-11-16
E0337037,21665,26018598,2020-11-16
E0337037,21799,96843119,2020-11-16
E0171808,21143,18915251,2020-11-16
E0171808,211,73106692,2020-11-16
E0171808,212,51580923,2020-11-16
E0171808,217973,56893191,2020-11-16
E0171808,212,22284808,2020-11-16
E0373479,214729,88404245,2020-11-16
E0373479,21872,59059619,2020-11-16
E0373479,217,6679612,2020-11-16
E0373479,216,39905406,2020-11-16
E0373479,21119,98452628,2020-11-16
E0373479,21200,58206312,2020-11-16
E0373479,219,25707182,2020-11-16
E0373479,212,32200014,2020-11-16
E0373479,215,73107574,2020-11-16
E0373479,219578,85596418,2020-11-16
E0373479,211526,31738857,2020-11-16
E0373479,215706,90449852,2020-11-16
E0373479,21143,27161883,2020-11-16
E0373479,21980,5541705,2020-11-16
E0863254,213183,69215325,2020-11-16
E0863254,21638,59601811,2020-11-16
E0863254,219,60865876,2020-11-16
E0863254,219388,7526853,2020-11-16
E0863254,217,74247092,2020-11-16
E0863254,21820,60413583,2020-11-16
E0863254,216,28118520,2020-11-16
E0835112,213,35206291,2020-11-18
E0835112,212,55108537,2020-11-18
E0835112,216,75034890,2020-11-18
E0835112,21200,39646455,2020-11-18
E0835112,215136,42806699,2020-11-18
E0835112,21220,27926244,2020-11-18
E0835112,21448,20459972,2020-11-18
E0835112,216134,71690534,2020-11-18
E0835112,21752,55503520,2020-11-18
E0835112,218,19862278,2020-11-18
E0835112,215124,40095934,2020-11-18
E0835112,216419,19692344,2020-11-18
E0835112,21119,43493285,2020-11-18
E0835112,214946,16899804,2020-11-18
E0505028,211,31980558,2020-11-18
E0505028,215,57738966,2020-11-18
E0505028,212,73851254,2020-11-18
E0505028,215706,32504970,2020-11-18
E0505028,215,79493316,2020-11-18
E0505028,21186,36356097,2020-11-18
E0982709,21980,62464472,2020-11-18
E0982709,21119,40249499,2020-11-18
E0982709,212,81164050,2020-11-18
E0982709,215706,95534669,2020-11-18
E0982709,216,96935833,2020-11-18
E0982709,217,16147316,2020-11-18
E0586075,21200,70376866,2020-11-18
E0586075,212,12079872,2020-11-18
E0586075,214729,47177739,2020-11-18
E0586075,21119,64626929,2020-11-18
E0586075,216037,10876159,2020-11-18
E0586075,216823,76374289,2020-11-18
E0307187,212,34870601,2020-11-18
E0307187,211,32330332,2020-11-18
E0307187,212,27306752,2020-11-18
E0307187,21709,46159683,2020-11-18
E0307187,211,87343649,2020-11-18
E0307187,215,84016539,2020-11-18
E0307187,211,27946168,2020-11-18
E0307187,215706,55420721,2020-11-18
E0307187,217604,18074913,2020-11-18
E0307187,21932,80408473,2020-11-18
E0307187,21799,50253447,2020-11-18
E0307187,21989,19372157,2020-11-18
E0307187,214,1509444,2020-11-18
E0307187,214946,46299042,2020-11-18
E0109833,217,37915056,2020-11-18
E0109833,21799,92018229,2020-11-18
E0109833,21393,11605015,2020-11-18
E0109833,216862,68239624,2020-11-18
E0109833,219,35343560,2020-11-18
E0109833,216,33852956,2020-11-18
E0109833,215,87819315,2020-11-18
E0109833,212245,96136499,2020-11-18
E0109833,217719,98263677,2020-11-18
E0109833,212,59916910,2020-11-18
E0109833,215706,73013861,2020-11-18
E0109833,217604,49707355,2020-11-18
E0109833,214,37996504,2020-11-18
E0109833,216419,77486758,2020-11-18
E0109833,21582,56674619,2020-11-18
E0109833,219388,82222636,2020-11-18
E0109833,215,40204149,2020-11-18
E0337037,214729,68251031,2020-11-18
E0337037,215,46926462,2020-11-18
E0337037,21709,70150296,2020-11-18
E0337037,21980,6026417,2020-11-18
E0337037,211,81260113,2020-11-18
E0171808,216862,92262040,2020-11-18
E0171808,218,66841093,2020-11-18
E0171808,21143,46844149,2020-11-18
E0171808,214946,68510093,2020-11-18
E0171808,21515,29419391,2020-11-18
E0171808,216992,46310589,2020-11-18
E0171808,217,59706002,2020-11-18
E0171808,212,22798687,2020-11-18
E0171808,219,75594881,2020-11-18
E0171808,21143,67959330,2020-11-18
E0171808,215706,8234332,2020-11-18
E0171808,218,71752426,2020-11-18
E0171808,212245,47499263,2020-11-18
E0171808,216919,14214029,2020-11-18
E0171808,21855,66255273,2020-11-18
E0171808,216134,60194719,2020-11-18
E0171808,211,92072605,2020-11-18
E0171808,218,53971594,2020-11-18
E0171808,216037,79112280,2020-11-18
E0373479,216668,99676637,2020-11-18
E0373479,21220,94048459,2020-11-18
E0373479,21855,94691903,2020-11-18
E0373479,21131,86465717,2020-11-18
E0373479,214742,23161739,2020-11-18
E0863254,211,3365787,2020-11-18
E0863254,21220,36596797,2020-11-18
E0863254,219,64801341,2020-11-18
E0863254,21208,67559308,2020-11-18
E0863254,215124,62945802,2020-11-18
E0863254,214047,50165243,2020-11-18
E0863254,215136,13495119,2020-11-18
E0863254,21108,5461239,2020-11-18
E0863254,216,3291134,2020-11-18
E0863254,218,25106522,2020-11-18
E0863254,219,53871351,2020-11-18
E0863254,216037,56393469,2020-11-18
E0863254,21393,66935080,2020-11-18
E0863254,219578,49626246,2020-11-18
E0835112,21434,72491827,2020-11-21
E0835112,21220,75607994,2020-11-21
E0835112,213197,65770900,2020-11-21
E0835112,215136,48700322,2020-11-21
E0835112,21855,18236781,2020-11-21
E0835112,212,71303387,2020-11-21
E0835112,215124,73469216,2020-11-21
E0505028,218,64799206,2020-11-21
E0505028,213,27548300,2020-11-21
E0505028,218,65483488,2020-11-21
E0505028,219,90783201,2020-11-21
E0505028,216668,67046607,2020-11-21
E0505028,212652,77381838,2020-11-21
E0505028,216,66915478,2020-11-21
E0505028,217973,54429476,2020-11-21
E0505028,215706,64213187,2020-11-21
E0982709,216823,56931798,2020-11-21
E0982709,211,41527478,2020-11-21
E0982709,213183,97388691,2020-11-21
E0982709,214357,43859752,2020-11-21
E0982709,215,7147645,2020-11-21
E0982709,21668,79619011,2020-11-21
E0586075,218,30161207,2020-11-21
E0586075,216992,14581004,2020-11-21
E0586075,21638,59673663,2020-11-21
E0586075,218926,27809903,2020-11-21
E0586075,211526,85357520,2020-11-21
E0586075,21448,52241193,2020-11-21
E0586075,214,55995899,2020-11-21
E0586075,215,33724184,2020-11-21
E0586075,21186,98388572,2020-11-21
E0586075,215,44521146,2020-11-21
E0586075,216823,38185951,2020-11-21
E0586075,21143,72273533,2020-11-21
E0307187,21186,20278418,2020-11-21
E0307187,212245,21176200,2020-11-21
E0307187,214946,50836039,2020-11-21
E0307187,216823,57089446,2020-11-21
E0307187,213,58504952,2020-11-21
E0307187,218,92199884,2020-11-21
E0307187,21872,54880483,2020-11-21
E0307187,214,29731057,2020-11-21
E0307187,21448,69260426,2020-11-21
E0307187,219351,36954605,2020-11-21
E0307187,218,57599229,2020-11-21
E0307187,21515,73832454,2020-11-21
E0307187,216992,86660406,2020-11-21
E0307187,219,37129606,2020-11-21
E0307187,211,59781556,2020-11-21
E0307187,21855,50524182,2020-11-21
E0307187,21143,60707353,2020-11-21
E0307187,217028,22824926,2020-11-21
E0307187,21305,75001753,2020-11-21
E0109833,21709,99263295,2020-11-21
E0109833,21208,95130959,2020-11-21
E0109833,217,42210813,2020-11-21
E0109833,215,11264166,2020-11-21
E0109833,21665,82517165,2020-11-21
E0109833,213197,6763464,2020-11-21
E0109833,21932,74703728,2020-11-21
E0109833,214,82493511,2020-11-21
E0109833,214729,760547,2020-11-21
E0337037,216,88272898,2020-11-21
E0337037,211,52849937,2020-11-21
E0337037,21515,55326062,2020-11-21
E0337037,214,93923313,2020-11-21
E0337037,214312,34271020,2020-11-21
E0337037,219,60064369,2020-11-21
E0337037,216668,51468783,2020-11-21
E0337037,21820,40131595,2020-11-21
E0171808,21989,23327760,2020-11-21
E0171808,217,51848254,2020-11-21
E0171808,215124,82812078,2020-11-21
E0171808,216823,42855860,2020-11-21
E0171808,21582,72398098,2020-11-21
E0373479,219351,20039924,2020-11-21
E0373479,21143,12787647,2020-11-21
E0373479,212245,39549325,2020-11-21
E0373479,213183,24555075,2020-11-21
E0373479,217719,79657230,2020-11-21
E0373479,21220,62269139,2020-11-21
E0373479,214357,96708174,2020-11-21
E0373479,214946,23626049,2020-11-21
E0373479,213197,53407271,2020-11-21
E0373479,211,78909839,2020-11-21
E0373479,216,91201684,2020-11-21
E0373479,21186,77803454,2020-11-21
E0863254,214,71009853,2020-11-21
E0863254,218,13170826,2020-11-21
E0863254,217,55791176,2020-11-21
E0863254,214695,58935003,2020-11-21
E0863254,21665,80164800,2020-11-21
E0863254,21668,1567507,2020-11-21
E0863254,218,32922031,2020-11-21
E0863254,21433,51409883,2020-11-21
E0863254,21872,21494253,2020-11-21
E0863254,21191,65530626,2020-11-21
E0863254,215706,58745312,2020-11-21
E0863254,21572,16323258,2020-11-21
E0863254,214312,8852041,2020-11-21
E0863254,21434,36227196,2020-11-21
E0863254,21989,77341641,2020-11-21
E0835112,216419,85283406,2020-11-25
E0835112,212,90052325,2020-11-25
E0835112,214312,80243682,2020-11-25
E0835112,21572,10710788,2020-11-25
E0835112,211,17864363,2020-11-25
E0835112,215,63987603,2020-11-25
E0835112,214047,74127024,2020-11-25
E0835112,213197,69395952,2020-11-25
E0835112,215920,44355904,2020-11-25
E0835112,216668,12572779,2020-11-25
E0835112,217,71337412,2020-11-25
E0835112,21191,17298690,2020-11-25
E0835112,219351,84822912,2020-11-25
E0835112,213,32073240,2020-11-25
E0505028,21433,48329112,2020-11-25
E0505028,21393,97395516,2020-11-25
E0505028,213197,29909064,2020-11-25
E0505028,219,49264593,2020-11-25
E0505028,218,88805117,2020-11-25
E0505028,218,51981763,2020-11-25
E0505028,216419,71532189,2020-11-25
E0505028,219,90023848,2020-11-25
E0505028,216862,75987825,2020-11-25
E0505028,215727,92124120,2020-11-25
E0505028,211526,59174627,2020-11-25
E0505028,216,41603196,2020-11-25
E0505028,216919,80352645,2020-11-25
E0505028,214047,24887380,2020-11-25
E0982709,216862,56521429,2020-11-25
E0982709,21434,45021564,2020-11-25
E0982709,215,35241784,2020-11-25
E0982709,217028,10862633,2020-11-25
E0982709,212,53108699,2020-11-25
E0982709,219578,32300880,2020-11-25
E0982709,219351,96313431,2020-11-25
E0982709,21448,49141017,2020-11-25
E0982709,216134,62516659,2020-11-25
E0982709,215,85910828,2020-11-25
E0982709,216992,12022774,2020-11-25
E0586075,214047,29945253,2020-11-25
E0586075,21855,29095051,2020-11-25
E0586075,211,52509116,2020-11-25
E0586075,215706,96354494,2020-11-25
E0586075,218,95927717,2020-11-25
E0586075,219578,85938801,2020-11-25
E0586075,217,89593287,2020-11-25
E0307187,21638,29911704,2020-11-25
E0307187,216992,52427746,2020-11-25
E0307187,218,28318638,2020-11-25
E0307187,216,71187545,2020-11-25
E0307187,215136,45948910,2020-11-25
E0307187,214047,7277193,2020-11-25
E0307187,218,96337662,2020-11-25
E0109833,21143,68764703,2020-11-25
E0109833,214742,77501683,2020-11-25
E0109833,215,85385081,2020-11-25
E0109833,21186,89336218,2020-11-25
E0109833,212652,61946258,2020-11-25
E0109833,21932,64549630,2020-11-25
E0109833,211,14413218,2020-11-25
E0109833,219388,99434099,2020-11-25
E0109833,218,49841148,2020-11-25
E0109833,21989,78439368,2020-11-25
E0337037,21108,94554906,2020-11-25
E0337037,21582,56625380,2020-11-25
E0337037,213,15037205,2020-11-25
E0337037,21191,42074718,2020-11-25
E0337037,214312,92493466,2020-11-25
E0337037,212,41445999,2020-11-25
E0337037,217,25921696,2020-11-25
E0337037,211,64767052,2020-11-25
E0337037,216919,29724133,2020-11-25
E0337037,21752,9098878,2020-11-25
E0337037,217719,51483076,2020-11-25
E0337037,21143,15246460,2020-11-25
E0337037,217604,26204882,2020-11-25
E0171808,213,95329279,2020-11-25
E0171808,217,67142062,2020-11-25
E0171808,219388,6961688,2020-11-25
E0171808,216919,83439799,2020-11-25
E0171808,216823,45800244,2020-11-25
E0171808,21108,68850866,2020-11-25
E0171808,216992,52915261,2020-11-25
E0171808,212,46932889,2020-11-25
E0171808,21131,12361864,2020-11-25
E0171808,21191,14653871,2020-11-25
E0171808,21325,52244217,2020-11-25
E0171808,21752,91674008,2020-11-25
E0171808,215,5426068,2020-11-25
E0373479,211,99297904,2020-11-25
E0373479,214,37049869,2020-11-25
E0373479,216,6367733,2020-11-25
E0373479,21186,85585398,2020-11-25
E0373479,218,33330732,2020-11-25
E0373479,21989,64796686,2020-11-25
E0373479,215,80729025,2020-11-25
E0373479,21515,15978125,2020-11-25
E0373479,211,6071446,2020-11-25
E0373479,216134,27784380,2020-11-25
E0373479,215124,15680609,2020-11-25
E0373479,213,11031259,2020-11-25
E0373479,212652,46912189,2020-11-25
E0373479,214695,91164656,2020-11-25
E0373479,213183,36974550,2020-11-25
E0373479,21872,68408023,2020-11-25
E0373479,218,95229944,2020-11-25
E0863254,215124,61856710,2020-11-25
E0863254,21186,65641376,2020-11-25
E0863254,211526,69270151,2020-11-25
E0863254,217,55254717,2020-11-25
E0863254,21980,49186835,2020-11-25
E0835112,21872,3076886,2020-11-27
E0835112,213,78745110,2020-11-27
E0835112,21208,79541734,2020-11-27
E0835112,216419,21073455,2020-11-27
E0835112,21186,20626923,2020-11-27
E0835112,21820,95441462,2020-11-27
E0835112,215706,38446600,2020-11-27
E0835112,21980,5408126,2020-11-27
E0835112,21668,63707724,2020-11-27
E0505028,216,87102881,2020-11-27
E0505028,211,39743660,2020-11-27
E0505028,214312,67041891,2020-11-27
E0505028,216668,72857692,2020-11-27
E0505028,216823,43202467,2020-11-27
E0505028,218,62841277,2020-11-27
E0505028,217,54978662,2020-11-27
E0505028,214357,89743543,2020-11-27
E0982709,219351,140568,2020-11-27
E0982709,216419,35957731,2020-11-27
E0982709,216,22431495,2020-11-27
E0982709,213,23366917,2020-11-27
E0982709,218,37410558,2020-11-27
E0982709,212,63318693,2020-11-27
E0982709,218,76679991,2020-11-27
E0982709,219388,98288250,2020-11-27
E0982709,212652,82347421,2020-11-27
E0982709,211,20797486,2020-11-27
E0586075,21799,32591391,2020-11-27
E0586075,211,49113752,2020-11-27
E0586075,21980,14624430,2020-11-27
E0586075,212652,77894926,2020-11-27
E0586075,211,59640923,2020-11-27
E0586075,214312,41321477,2020-11-27
E0586075,219351,75513655,2020-11-27
E0586075,21709,63894511,2020-11-27
E0586075,21752,78110972,2020-11-27
